H17B01.4a	CBG07074	1:1	515516
H17B01.1b	CBG07075	1:1	547449
Y51H7BR.8	CBG07076	1:1	317204
Y51H7BR.4a	CBG07079	1:1	320277
K05F6.11	CBG12059	n:1	
C08E3.3	CBG20855	1:1	
C08E3.2	CBG07860	1:1	
C08E3.8	CBG23979	n:1	
C08E3.10a	CBG23979	n:1	
ZC204.5	CBG21880	n:m	
ZC204.5	CBG21879	n:m	
ZC204.11	CBG00581	n:m	
ZC204.11	CBG18565	n:m	
ZC204.15	CBG06512	n:1	
F58E1.9	CBG22652	n:1	
F58E1.12	CBG19538	n:1	
F45C12.11	CBG08449	1:1	
F45C12.8	CBG15918	1:1	322409
F45C12.14	CBG26089	n:1	317673
F45C12.4	CBG10477	1:1	322116
F45C12.3	CBG20316	1:1	
F45C12.16	CBG19609	n:1	
F45C12.1	CBG01502	n:m	
F45C12.1	CBG10403	n:m	
F45C12.1	CBG10378	n:m	
F45C12.1	CBG06533	n:m	
F45C12.1	CBG23867	n:m	
F45C12.1	CBG24459	n:m	
T08E11.7	CBG26930	n:1	
T08E11.5	CBG19538	n:1	
T08E11.8	CBG24795	1:1	
C52E2.5	CBG17920	1:1	
C52E2.4	CBG11602	n:1	321137
F52C6.8	CBG20948	n:m	
F52C6.8	CBG20950	n:m	
F52C6.8	CBG21875	n:m	284986
F52C6.8	CBG24810	n:m	
F52C6.8	CBG20453	n:m	
F52C6.8	CBG20446	n:m	
F52C6.8	CBG17057	n:m	
F52C6.8	CBG23830	n:m	
F52C6.8	CBG24226	n:m	
F52C6.10	CBG20948	n:m	
F52C6.10	CBG20950	n:m	
F52C6.10	CBG21875	n:m	
F52C6.10	CBG24810	n:m	284662
F52C6.10	CBG20453	n:m	
F52C6.10	CBG20446	n:m	
F52C6.10	CBG17057	n:m	
F52C6.10	CBG23830	n:m	
F52C6.10	CBG24226	n:m	
F52C6.11	CBG20948	n:m	
F52C6.11	CBG20950	n:m	286560
F52C6.11	CBG21875	n:m	
F52C6.11	CBG24810	n:m	
F52C6.11	CBG20453	n:m	
F52C6.11	CBG20446	n:m	
F52C6.11	CBG17057	n:m	
F52C6.11	CBG23830	n:m	
F52C6.11	CBG24226	n:m	
ZK250.13.1	CBG11602	n:1	
F59H6.8	CBG20948	n:m	
F59H6.8	CBG20950	n:m	
F59H6.8	CBG21875	n:m	
F59H6.8	CBG24810	n:m	
F59H6.8	CBG20453	n:m	
F59H6.8	CBG20446	n:m	
F59H6.8	CBG17057	n:m	
F59H6.8	CBG23830	n:m	
F59H6.8	CBG24226	n:m	
F59H6.9	CBG20948	n:m	
F59H6.9	CBG20950	n:m	
F59H6.9	CBG21875	n:m	
F59H6.9	CBG24810	n:m	
F59H6.9	CBG20453	n:m	
F59H6.9	CBG20446	n:m	
F59H6.9	CBG17057	n:m	
F59H6.9	CBG23830	n:m	
F59H6.9	CBG24226	n:m	
F59H6.10	CBG20948	n:m	
F59H6.10	CBG20950	n:m	
F59H6.10	CBG21875	n:m	
F59H6.10	CBG24810	n:m	
F59H6.10	CBG20453	n:m	591691
F59H6.10	CBG20446	n:m	
F59H6.10	CBG17057	n:m	
F59H6.10	CBG23830	n:m	
F59H6.10	CBG24226	n:m	
F59H6.11	CBG20948	n:m	
F59H6.11	CBG20950	n:m	
F59H6.11	CBG21875	n:m	
F59H6.11	CBG24810	n:m	
F59H6.11	CBG20453	n:m	
F59H6.11	CBG20446	n:m	
F59H6.11	CBG17057	n:m	
F59H6.11	CBG23830	n:m	
F59H6.11	CBG24226	n:m	
B0047.3	CBG16031	1:m	
B0047.3	CBG23658	1:m	287454
B0047.4	CBG24133	1:1	
F07E5.5	CBG20443	1:1	
R52.7	CBG22433	n:m	324556
R52.7	CBG16975	n:m	
R52.7	CBG10370	n:m	
R52.7	CBG04927	n:m	
R52.7	CBG10375	n:m	
R52.7	CBG10382	n:m	
R52.1	CBG20948	n:m	286482
R52.1	CBG20950	n:m	
R52.1	CBG21875	n:m	
R52.1	CBG24810	n:m	
R52.1	CBG20453	n:m	
R52.1	CBG20446	n:m	
R52.1	CBG17057	n:m	
R52.1	CBG23830	n:m	
R52.1	CBG24226	n:m	
C40A11.6	CBG19532	n:m	
C40A11.6	CBG16039	n:m	
C40A11.7	CBG19532	n:m	
C40A11.7	CBG16039	n:m	
C33C12.3a	CBG17056	1:1	512866
C33C12.8	CBG17050	1:1	512870
C33C12.9	CBG21464	1:1	858388
Y59C2A.2	CBG21463	1:1	
Y59C2A.1	CBG21465	1:1	
F54A3.5	CBG17053	1:1	
F54A3.6	CBG17052	1:1	283701
F54A3.3	CBG21460	1:1	636213
F54A3.2	CBG21459	1:1	
K09F6.4	CBG17491	1:1	
K09F6.8	CBG19538	n:1	
F16G10.15	CBG01238	1:m	
F16G10.15	CBG23863	1:m	320831
F42G2.2	CBG10562	1:1	322591
T22D2.1	CBG20436	1:1	267142
F53G2.4b	CBG21440	1:1	323221
F53G2.6	CBG20440	1:1	846982
F53G2.7.1	CBG20441	1:1	758829
F53G2.1	CBG03663	1:1	
F40B1.1	CBG20948	n:m	
F40B1.1	CBG20950	n:m	
F40B1.1	CBG21875	n:m	
F40B1.1	CBG24810	n:m	
F40B1.1	CBG20453	n:m	
F40B1.1	CBG20446	n:m	
F40B1.1	CBG17057	n:m	284808
F40B1.1	CBG23830	n:m	
F40B1.1	CBG24226	n:m	
K02F6.4	CBG13407	n:m	
K02F6.4	CBG13405	n:m	321049
K02F6.3	CBG13407	n:m	319594
K02F6.3	CBG13405	n:m	
F09D1.1	CBG04341	1:1	826768
F33H12.5	CBG26171	1:1	324585
F33H12.2	CBG19485	n:m	
F33H12.2	CBG19483	n:m	
F33H12.6	CBG27608	n:1	
D2062.8	CBG19485	n:m	
D2062.8	CBG19483	n:m	323999
D2062.12	CBG22525	1:1	672225
D2062.3	CBG04348	1:1	
D2062.2	CBG19490	1:1	312380
F22E5.21.1	CBG11668	n:1	
F22E5.6	CBG19532	n:m	
F22E5.6	CBG16039	n:m	285947
F22E5.3	CBG19543	n:1	
F22E5.16	CBG19550	n:1	
F22E5.1	CBG11318	n:1	
F34D6.3	CBG19563	1:1	
F34D6.7	CBG05952	n:m	
F34D6.7	CBG05951	n:m	317310
F34D6.8	CBG05952	n:m	
F34D6.8	CBG05951	n:m	
F34D6.9	CBG05952	n:m	317276
F34D6.9	CBG05951	n:m	
F34D6.5	CBG07875	n:1	323551
Y47G7B.2	CBG03198	1:1	320501
T05A8.3	CBG19564	1:1	314076
T05A8.4	CBG19565	1:1	851875
T05A8.5	CBG19566	1:1	764766
T05A8.8	CBG19569	1:1	321023
T05A8.7	CBG19570	1:1	321497
F29A7.4	CBG19572	1:1	
F29A7.6	CBG19575	1:1	671950
F08D12.7	CBG19579	1:1	319357
F08D12.8	CBG22652	n:1	
F08D12.12	CBG19591	1:1	271354
F08D12.1	CBG19592	1:1	714236
K12H6.1	CBG19594	1:1	267967
K12H6.12	CBG19597	1:1	286210
K12H6.2	CBG26177	1:1	320994
K12H6.3	CBG19588	1:1	513114
K12H6.5	CBG26174	1:m	322275
K12H6.5	CBG26173	1:m	
K12H6.7	CBG11405	1:1	
Y110A2AL.8c	CBG19582	1:1	
Y110A2AL.13	CBG19616	1:1	860745
Y110A2AR.1	CBG19620	1:1	259308
ZK355.2b	CBG19621	1:1	672541
ZK355.4	CBG01502	n:m	
ZK355.4	CBG10403	n:m	
ZK355.4	CBG10378	n:m	
ZK355.4	CBG06533	n:m	
ZK355.4	CBG23867	n:m	
ZK355.4	CBG24459	n:m	
ZK355.1	CBG19609	n:1	320017
ZK355.5	CBG01502	n:m	
ZK355.5	CBG10403	n:m	
ZK355.5	CBG10378	n:m	
ZK355.5	CBG06533	n:m	
ZK355.5	CBG23867	n:m	
ZK355.5	CBG24459	n:m	
T11F1.7a	CBG01502	n:m	
T11F1.7a	CBG10403	n:m	
T11F1.7a	CBG10378	n:m	
T11F1.7a	CBG06533	n:m	
T11F1.7a	CBG23867	n:m	
T11F1.7a	CBG24459	n:m	
T11F1.6	CBG19609	n:1	
T11F1.5	CBG16962	n:m	
T11F1.5	CBG16963	n:m	
T11F1.5	CBG16965	n:m	
T11F1.5	CBG10511	n:m	
T11F1.9	CBG01502	n:m	
T11F1.9	CBG10403	n:m	
T11F1.9	CBG10378	n:m	
T11F1.9	CBG06533	n:m	
T11F1.9	CBG23867	n:m	
T11F1.9	CBG24459	n:m	
T11F1.8	CBG01502	n:m	
T11F1.8	CBG10403	n:m	
T11F1.8	CBG10378	n:m	
T11F1.8	CBG06533	n:m	
T11F1.8	CBG23867	n:m	
T11F1.8	CBG24459	n:m	
T11F1.2	CBG19609	n:1	
K08A2.5a.2	CBG19604	1:1	268373
K08A2.4	CBG19613	1:1	321090
K08A2.2	CBG19612	1:1	312097
C41H7.4	CBG02668	n:1	320651
C41H7.8	CBG20201	1:1	
B0454.6	CBG19625	1:1	756894
B0454.5	CBG19627	1:1	545002
B0454.8	CBG08532	n:1	
B0454.4	CBG19629	n:1	
B0454.10	CBG19629	n:1	
B0454.3	CBG19629	n:1	320364
B0454.2	CBG19629	n:1	
B0454.1	CBG19631	1:1	320408
Y25C1A.7c.1	CBG19633	1:1	829500
Y25C1A.8a	CBG19634	1:1	552608
Y25C1A.5.1	CBG19635	1:1	865586
Y25C1A.11	CBG25356	1:1	
Y25C1A.13	CBG19637	1:1	549868
Y25C1A.2	CBG22438	1:1	
Y25C1A.1	CBG18809	n:m	312295
Y25C1A.1	CBG18810	n:m	
T10D4.5	CBG21880	n:m	321045
T10D4.5	CBG21879	n:m	
T10D4.3	CBG02718	n:m	
T10D4.3	CBG02711	n:m	
T10D4.3	CBG02710	n:m	
T10D4.3	CBG18734	n:m	
T10D4.3	CBG18735	n:m	
T10D4.8	CBG19555	n:m	
T10D4.8	CBG19548	n:m	324622
T10D4.14	CBG19630	1:1	327786
T10D4.12	CBG26168	n:m	323675
T10D4.12	CBG19491	n:m	
Y27F2A.4	CBG26168	n:m	
Y27F2A.4	CBG19491	n:m	326123
Y27F2A.7	CBG26168	n:m	
Y27F2A.7	CBG19491	n:m	
Y27F2A.10	CBG26168	n:m	
Y27F2A.10	CBG19491	n:m	
Y27F2A.3	CBG26167	1:1	
Y27F2A.2	CBG19550	n:1	323701
Y27F2A.11	CBG19555	n:m	325232
Y27F2A.11	CBG19548	n:m	
ZC239.7	CBG19543	n:1	609401
ZC239.12	CBG19532	n:m	
ZC239.12	CBG16039	n:m	
ZC239.4	CBG19532	n:m	
ZC239.4	CBG16039	n:m	
ZC239.14	CBG19532	n:m	
ZC239.14	CBG16039	n:m	
ZC239.15	CBG19532	n:m	285740
ZC239.15	CBG16039	n:m	
C17F4.10	CBG13745	n:m	
C17F4.10	CBG22634	n:m	
C17F4.10	CBG22637	n:m	
C17F4.10	CBG15916	n:m	
C17F4.10	CBG22832	n:m	
C17F4.10	CBG18673	n:m	
C17F4.10	CBG18671	n:m	
C17F4.10	CBG18626	n:m	
C17F4.10	CBG24356	n:m	
C17F4.7	CBG22129	n:1	
C17F4.6	CBG17049	1:1	266716
F02E11.2a	CBG25764	1:1	321673
F02E11.4	CBG10307	1:m	
F02E11.4	CBG07223	1:m	
F02E11.1	CBG04332	1:1	556240
F02E11.5	CBG01837	1:m	556944
F02E11.5	CBG01836	1:m	
F39E9.3	CBG07875	n:1	
F39E9.11	CBG07224	1:1	
Y46D2A.2	CBG21949	n:m	
Y46D2A.2	CBG08853	n:m	
Y46D2A.2	CBG10444	n:m	
F14D2.17	CBG00780	n:m	
F14D2.17	CBG01177	n:m	
F14D2.12	CBG20948	n:m	
F14D2.12	CBG20950	n:m	
F14D2.12	CBG21875	n:m	
F14D2.12	CBG24810	n:m	
F14D2.12	CBG20453	n:m	
F14D2.12	CBG20446	n:m	
F14D2.12	CBG17057	n:m	
F14D2.12	CBG23830	n:m	
F14D2.12	CBG24226	n:m	
F14D2.4a	CBG20948	n:m	
F14D2.4a	CBG20950	n:m	
F14D2.4a	CBG21875	n:m	
F14D2.4a	CBG24810	n:m	
F14D2.4a	CBG20453	n:m	
F14D2.4a	CBG20446	n:m	
F14D2.4a	CBG17057	n:m	
F14D2.4a	CBG23830	n:m	
F14D2.4a	CBG24226	n:m	
Y49F6C.4	CBG20948	n:m	
Y49F6C.4	CBG20950	n:m	
Y49F6C.4	CBG21875	n:m	
Y49F6C.4	CBG24810	n:m	
Y49F6C.4	CBG20453	n:m	
Y49F6C.4	CBG20446	n:m	
Y49F6C.4	CBG17057	n:m	
Y49F6C.4	CBG23830	n:m	
Y49F6C.4	CBG24226	n:m	
Y49F6C.3	CBG20948	n:m	
Y49F6C.3	CBG20950	n:m	
Y49F6C.3	CBG21875	n:m	
Y49F6C.3	CBG24810	n:m	
Y49F6C.3	CBG20453	n:m	
Y49F6C.3	CBG20446	n:m	
Y49F6C.3	CBG17057	n:m	
Y49F6C.3	CBG23830	n:m	
Y49F6C.3	CBG24226	n:m	
F18A12.1	CBG17780	n:1	851930
F18A12.8a	CBG17774	1:1	851880
C16C8.18	CBG15695	1:1	264126
C16C8.2	CBG17768	1:1	557478
Y49F6B.5	CBG04284	1:1	321916
Y49F6B.4	CBG17759	1:1	839273
Y49F6B.9a	CBG17760	1:1	496336
Y49F6B.10	CBG17762	1:1	271829
Y49F6B.2	CBG17763	1:1	541537
Y49F6B.1	CBG17764	1:1	834352
W09G10.5	CBG17752	n:1	
W09G10.1b	CBG21362	1:1	585430
W09G10.3	CBG21361	1:1	273503
W09G10.4a	CBG21360	1:1	
W10G11.19	CBG21359	1:1	311810
W10G11.20.1	CBG21358	1:1	324526
W10G11.1	CBG21356	n:1	320790
W10G11.4	CBG21356	n:1	
W10G11.17	CBG21355	1:1	319238
W10G11.16	CBG21354	1:1	637349
W10G11.15	CBG17751	n:1	
W10G11.14	CBG17751	n:1	280855
W10G11.13	CBG17751	n:1	
W10G11.12	CBG17752	n:1	285107
W10G11.10	CBG06304	n:1	
W10G11.9	CBG06304	n:1	
Y49F6A.2	CBG06304	n:1	
Y49F6A.3	CBG06304	n:1	
Y49F6A.1	CBG21364	1:1	643409
F19B10.7	CBG21423	1:1	316894
F40H7.12	CBG10515	1:1	320227
F40H7.4	CBG21428	n:1	319667
F40H7.5	CBG21428	n:1	
F40H7.7	CBG18647	n:1	
F40H7.8	CBG21430	n:1	314016
F40H7.2	CBG18647	n:1	
C46E10.6	CBG18647	n:1	313462
C46E10.5	CBG07010	1:1	
C46E10.10	CBG16980	n:m	
C46E10.10	CBG04965	n:m	
C46E10.7	CBG16980	n:m	
C46E10.7	CBG04965	n:m	
F12E12.4	CBG20948	n:m	
F12E12.4	CBG20950	n:m	
F12E12.4	CBG21875	n:m	
F12E12.4	CBG24810	n:m	
F12E12.4	CBG20453	n:m	
F12E12.4	CBG20446	n:m	503017
F12E12.4	CBG17057	n:m	
F12E12.4	CBG23830	n:m	
F12E12.4	CBG24226	n:m	
T24E12.4	CBG07797	1:1	316896
T24E12.8	CBG21430	n:1	
T24E12.2	CBG07836	1:1	322678
F54D10.1	CBG00482	n:m	
F54D10.1	CBG00496	n:m	864754
F54D10.1	CBG09125	n:m	
F54D10.1	CBG09126	n:m	
F54D10.1	CBG10989	n:m	
F54D10.8	CBG06409	1:m	319294
F54D10.8	CBG06470	1:m	
C17A2.4	CBG17937	n:1	
C49D10.7	CBG19903	1:m	
C49D10.7	CBG19897	1:m	321745
C49D10.6	CBG01402	n:1	
C49D10.10	CBG17780	n:1	
C49D10.11.2	CBG05310	n:m	
C49D10.11.2	CBG07282	n:m	322597
F53C3.5	CBG19198	1:1	322438
F53C3.4	CBG08818	1:1	
F53C3.12	CBG18441	1:1	
F53C3.13b.1	CBG18435	1:1	495344
K10G6.4	CBG18445	1:1	581995
K10G6.2	CBG18440	1:1	319261
K10G6.1	CBG18439	1:1	277387
K07D4.7a	CBG23957	1:1	585866
K07D4.4	CBG23953	1:1	313458
K07D4.8	CBG23951	1:1	675091
K07D4.3	CBG23950	1:1	864405
R11F4.3	CBG18459	1:1	269155
R11F4.2b	CBG18457	1:1	270733
R11F4.1.2	CBG18455	1:1	646332
T08H4.1c	CBG18446	1:1	
T08H4.3	CBG21979	1:1	311929
F56D3.1.2	CBG21978	1:1	
R03H10.2	CBG21967	1:1	311780
F31D5.3b	CBG21973	1:1	318858
F31D5.4	CBG21976	1:1	
F31D5.5	CBG21974	1:1	318869
F31D5.2.2	CBG21964	1:1	745664
F31D5.1	CBG21963	n:1	745665
C16A11.5	CBG04306	1:1	
C16A11.10	CBG20530	n:1	
C16A11.2a.2	CBG21952	1:1	714253
C16A11.1b	CBG21947	1:1	498907
C01F1.4	CBG03650	1:1	657493
C01F1.5	CBG03660	1:1	311926
C01F1.6	CBG03659	1:1	516772
C01F1.3a	CBG03656	1:1	550911
C01F1.2	CBG03655	1:1	508457
C01F1.1	CBG03654	1:1	847380
Y52E8A.3	CBG03662	1:1	494808
Y52E8A.4a	CBG21963	n:1	
Y52E8A.5	CBG21857	n:m	
Y52E8A.5	CBG10442	n:m	
Y52E8A.5	CBG26974	n:m	
Y52E8A.5	CBG06287	n:m	
Y52E8A.5	CBG06355	n:m	
Y52E8A.5	CBG06552	n:m	
Y52E8A.5	CBG27037	n:m	
Y52E8A.5	CBG24657	n:m	
Y52E8A.5	CBG24951	n:m	
H20J04.6	CBG03670	1:1	805558
H20J04.8	CBG03669	1:1	547080
H20J04.5	CBG03668	1:1	848621
H20J04.4b	CBG03667	1:1	547012
H20J04.2	CBG03666	1:1	
H20J04.9	CBG03665	1:1	537247
H20J04.1	CBG00925	1:1	320922
B0286.2a	CBG03673	1:1	266624
B0286.6	CBG03674	1:1	274875
B0286.3	CBG03675	1:1	306598
B0286.4a.1	CBG03676	1:1	562516
B0286.5	CBG03678	1:1	312118
ZK430.3	CBG00383	1:1	761254
ZK430.2	CBG03681	1:1	853558
ZK430.7	CBG03683	1:1	865108
ZK430.1	CBG03684	1:1	530363
T12C9.5c	CBG03687	n:m	
T12C9.5c	CBG03688	n:m	
T12C9.1	CBG03687	n:m	276148
T12C9.1	CBG03688	n:m	
T12C9.6	CBG03687	n:m	
T12C9.6	CBG03688	n:m	
T12C9.7a	CBG20098	1:1	317016
W06B4.3	CBG13485	1:1	854072
W06B4.2	CBG13487	1:1	306025
T05C1.1	CBG13481	1:1	320362
T05C1.3	CBG13477	1:1	319659
T05C1.4a	CBG13474	1:1	826033
B0304.3	CBG13471	1:1	819162
B0304.1b	CBG13470	1:1	320053
B0304.4	CBG13469	1:1	321798
B0304.2	CBG13468	1:1	313648
B0304.8	CBG13478	1:1	319769
B0304.5	CBG13479	1:1	316856
B0304.6	CBG13454	1:1	320229
B0304.7	CBG13457	1:m	
B0304.7	CBG13456	1:m	320887
K07E1.1	CBG13458	1:1	811695
M03A1.3	CBG13459	1:1	316885
M03A1.7.2	CBG13450	1:1	312844
M03A1.1b	CBG13447	1:1	555585
M03A1.6e	CBG13444	1:1	670933
F35D11.5	CBG13442	1:1	644252
F35D11.4.2	CBG13441	1:1	648482
F35D11.3.1	CBG13461	1:1	671343
F35D11.2b	CBG13467	1:1	311766
F35D11.7	CBG13464	n:m	321446
F35D11.7	CBG13463	n:m	
F35D11.8	CBG13464	n:m	
F35D11.8	CBG13463	n:m	
F35D11.10	CBG13465	1:1	312480
F35D11.11b	CBG13429	1:1	564343
Y74E4A.1b	CBG13431	1:1	269773
T05A7.5	CBG13432	1:1	513112
T05A7.6	CBG13435	n:m	
T05A7.6	CBG20869	n:m	268646
T05A7.4.2	CBG25483	1:1	696780
T05A7.7	CBG13414	1:1	276141
F10G7.5b	CBG13412	1:1	555717
F10G7.8.1	CBG04294	1:1	790065
F10G7.4	CBG04295	1:1	551920
F10G7.3	CBG04296	n:1	840867
F10G7.9a	CBG04293	1:1	277138
F10G7.2	CBG04292	1:1	810246
F10G7.1.2	CBG04291	1:1	659145
F10G7.10a	CBG04283	1:1	774427
F41C3.8b	CBG04286	1:1	340370
F10G7.11	CBG04281	1:1	320237
F41C3.11	CBG04279	1:1	682419
F41C3.5.2	CBG04280	1:1	
F41C3.4	CBG20627	1:1	
F41C3.3.2	CBG20626	1:1	547553
F41C3.2	CBG20625	1:1	610051
C27D9.1	CBG20621	1:1	311762
C27D9.2	CBG20620	1:1	313291
F26G1.2a	CBG20616	1:1	317102
F26G1.4.1	CBG20615	1:1	319371
F26G1.5	CBG20612	1:1	312317
F26G1.9	CBG25658	1:1	320515
F26G1.6	CBG20611	1:1	851894
F26G1.7	CBG02876	n:m	
F26G1.7	CBG02788	n:m	
F26G1.7	CBG02775	n:m	
F26G1.7	CBG02544	n:m	
F26G1.7	CBG02389	n:m	
F26G1.7	CBG09951	n:m	
F26G1.7	CBG09953	n:m	
F26G1.7	CBG23417	n:m	
F26G1.7	CBG04546	n:m	
F26G1.1	CBG20608	1:1	858950
C33F10.4	CBG20607	1:1	319713
C33F10.14	CBG25152	1:1	758638
C33F10.5b	CBG20606	1:1	566845
C33F10.7a	CBG20604	1:1	722051
C33F10.9	CBG02876	n:m	
C33F10.9	CBG02788	n:m	
C33F10.9	CBG02775	n:m	
C33F10.9	CBG02544	n:m	
C33F10.9	CBG02389	n:m	
C33F10.9	CBG09951	n:m	
C33F10.9	CBG09953	n:m	
C33F10.9	CBG23417	n:m	
C33F10.9	CBG04546	n:m	
C33F10.2	CBG20603	1:1	531361
C33F10.11a	CBG09925	n:1	
C33F10.1	CBG09925	n:1	321346
C33F10.12	CBG03753	n:1	
T23B7.1	CBG20892	n:m	
T23B7.1	CBG17794	n:m	
T23B7.1	CBG17970	n:m	
T23B7.1	CBG05377	n:m	
F11G11.7	CBG24572	1:1	
F11G11.5.1	CBG24571	1:1	660482
F11G11.8	CBG20892	n:m	
F11G11.8	CBG17794	n:m	
F11G11.8	CBG17970	n:m	
F11G11.8	CBG05377	n:m	
F11G11.4	CBG20624	n:1	
F11G11.9	CBG19760	n:1	767857
F11G11.12	CBG24806	1:1	610873
F11G11.3	CBG24808	1:1	861878
F11G11.2	CBG24809	1:1	861842
R05F9.7	CBG02266	1:1	311877
R05F9.6	CBG02267	1:1	815750
R05F9.5	CBG02268	1:1	861858
R05F9.8	CBG02876	n:m	
R05F9.8	CBG02788	n:m	
R05F9.8	CBG02775	n:m	
R05F9.8	CBG02544	n:m	
R05F9.8	CBG02389	n:m	
R05F9.8	CBG09951	n:m	
R05F9.8	CBG09953	n:m	
R05F9.8	CBG23417	n:m	
R05F9.8	CBG04546	n:m	
R05F9.9	CBG02269	1:1	320470
R05F9.10	CBG02270	1:1	548078
R05F9.1b	CBG02271	1:1	309251
R05F9.12	CBG02276	1:1	683981
R05F9.13	CBG02876	n:m	
R05F9.13	CBG02788	n:m	
R05F9.13	CBG02775	n:m	
R05F9.13	CBG02544	n:m	
R05F9.13	CBG02389	n:m	
R05F9.13	CBG09951	n:m	
R05F9.13	CBG09953	n:m	
R05F9.13	CBG23417	n:m	
R05F9.13	CBG04546	n:m	
ZK546.6	CBG02876	n:m	
ZK546.6	CBG02788	n:m	
ZK546.6	CBG02775	n:m	
ZK546.6	CBG02544	n:m	
ZK546.6	CBG02389	n:m	
ZK546.6	CBG09951	n:m	
ZK546.6	CBG09953	n:m	
ZK546.6	CBG23417	n:m	
ZK546.6	CBG04546	n:m	
ZK546.11	CBG02278	1:1	861830
ZK546.5	CBG02280	1:1	270930
ZK546.4	CBG02281	1:1	317368
ZK546.17	CBG28142	1:1	774009
ZK546.13	CBG02282	1:1	666441
ZK546.14a	CBG02284	1:1	550965
ZK546.2c	CBG02285	1:1	569137
ZK546.15	CBG02304	1:1	566695
ZK546.1b	CBG02287	1:1	550821
Y38A8.1	CBG02288	1:1	
Y38A8.2	CBG02289	1:1	860124
Y38A8.3	CBG02290	1:1	319569
T27F7.2a	CBG02292	1:1	534732
T27F7.4	CBG02293	1:1	648863
T27F7.1.3	CBG02295	1:1	775715
F59A6.6c	CBG10155	1:1	805013
F59A6.11	CBG20893	1:1	322008
F59A6.5	CBG04771	1:1	548227
F59A6.10	CBG15182	1:1	320546
F59A6.4	CBG13435	n:m	270536
F59A6.4	CBG20869	n:m	
F59A6.12	CBG06871	1:1	321852
F59A6.1a	CBG02299	1:1	856171
F33G12.2	CBG02300	1:1	547192
F33G12.3	CBG02301	1:1	840901
F33G12.4.1	CBG02302	1:1	856393
F33G12.5	CBG02303	1:1	559012
F33G12.7	CBG25655	1:1	317159
F33G12.6a	CBG02308	1:1	746085
C27A2.3.1	CBG02465	1:1	320988
C27A2.2a	CBG02309	1:1	
C27A2.1	CBG02311	1:1	547028
C27A2.8	CBG02312	1:1	660530
C27A2.5	CBG03069	n:m	
C27A2.5	CBG03068	n:m	
C27A2.5	CBG02325	n:m	
C27A2.5	CBG02315	n:m	279079
C27A2.6	CBG02318	1:1	851335
C04G6.4	CBG02319	1:1	
C04G6.3	CBG02320	1:1	655060
C04G6.2	CBG25653	1:1	
C04G6.13	CBG04898	1:1	
C04G6.10	CBG03069	n:m	
C04G6.10	CBG03068	n:m	279304
C04G6.10	CBG02325	n:m	
C04G6.10	CBG02315	n:m	
C04G6.1a	CBG02327	1:1	574806
F09C12.2	CBG02328	1:1	564749
F09C12.8	CBG20630	1:1	643452
F09C12.7	CBG08633	n:1	321104
F09C12.6	CBG02329	1:1	272728
F09C12.1	CBG02331	1:1	637485
F58A6.2	CBG02332	1:1	319891
F58A6.4	CBG02333	1:1	577329
F58A6.1	CBG02334	1:1	549949
F58A6.5	CBG02297	1:1	316953
F58A6.6	CBG02335	1:1	272261
F58A6.10	CBG02336	1:1	319766
F58A6.11	CBG02338	1:1	275934
F58A6.8	CBG02876	n:m	
F58A6.8	CBG02788	n:m	
F58A6.8	CBG02775	n:m	
F58A6.8	CBG02544	n:m	
F58A6.8	CBG02389	n:m	
F58A6.8	CBG09951	n:m	281735
F58A6.8	CBG09953	n:m	
F58A6.8	CBG23417	n:m	
F58A6.8	CBG04546	n:m	
F58A6.9	CBG08633	n:1	
C27D6.11	CBG12184	n:1	549609
C27D6.6	CBG02339	1:1	274163
C27D6.8	CBG02340	1:1	278654
C27D6.9	CBG02342	n:1	
C27D6.10	CBG02342	n:1	274150
C27D6.1	CBG02343	1:1	792967
C27D6.3	CBG02324	1:m	
C27D6.3	CBG20629	1:m	321011
C27D6.12a	CBG25648	1:1	321993
C27D6.4b	CBG02346	1:1	319364
C34F11.6	CBG02876	n:m	
C34F11.6	CBG02788	n:m	
C34F11.6	CBG02775	n:m	
C34F11.6	CBG02544	n:m	
C34F11.6	CBG02389	n:m	
C34F11.6	CBG09951	n:m	
C34F11.6	CBG09953	n:m	
C34F11.6	CBG23417	n:m	
C34F11.6	CBG04546	n:m	
C34F11.5	CBG02348	1:1	585511
C34F11.4	CBG02876	n:m	
C34F11.4	CBG02788	n:m	
C34F11.4	CBG02775	n:m	
C34F11.4	CBG02544	n:m	
C34F11.4	CBG02389	n:m	
C34F11.4	CBG09951	n:m	
C34F11.4	CBG09953	n:m	
C34F11.4	CBG23417	n:m	
C34F11.4	CBG04546	n:m	
C34F11.3c	CBG02349	1:1	671027
C34F11.8	CBG02350	1:1	278138
EGAP2.1	CBG02355	1:1	358786
EGAP2.3.1	CBG02356	1:1	308564
T16D1.2	CBG02357	1:1	789744
C54A12.1	CBG02358	1:1	801992
C54A12.2	CBG02360	1:1	269320
ZK622.3b.1	CBG02363	1:1	311712
ZK622.2	CBG02364	1:1	319303
F08B1.2	CBG02368	1:1	552268
F08B1.1a.2	CBG02372	1:1	268578
F09E5.14	CBG02373	1:1	314152
F09E5.11	CBG02376	1:1	830668
F09E5.5.2	CBG02377	1:1	
F09E5.16	CBG02378	1:1	317303
F09E5.3	CBG02379	1:1	786089
F09E5.2	CBG02380	1:1	765743
